YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2000-01-05,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,2,0.047,2,0.030,2,0.299,1,0.20,0
2000-01-05,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,2,0.047,2,0.030,2,0.299,1,0.20,0
2000-01-06,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,2,0.046,2,0.030,2,0.314,1,0.20,0
2000-01-06,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,2,0.046,2,0.030,2,0.314,1,0.20,0
2000-01-06,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,2,0.046,2,0.030,2,0.314,1,0.20,0
2000-01-06,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,2,0.046,2,0.030,2,0.314,1,0.20,0
2000-01-06,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,2,0.046,2,0.030,2,0.314,1,0.20,0
2000-01-06,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,2,0.046,2,0.030,2,0.314,1,0.20,0
2000-01-06,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,2,0.046,2,0.030,2,0.314,1,0.20,0
2000-01-06,8:00,87.8,118.7,23,601,7,1,9,136,1,21,2,1,9,9,10,153,16,3,10,9,10,153,16,3,10,-9900,99,-9900,99,-9900,99,0.7,2,0.046,2,0.026,2,0.314,1,0.20,0
2000-01-06,9:00,80.5,125.2,233,1415,146,0,9,650,0,21,39,0,9,132,10,659,16,24,10,132,10,659,16,24,10,-9900,99,-9900,99,-9900,99,0.7,2,0.046,2,0.026,2,0.314,1,0.20,0
2000-01-06,10:00,71.0,135.5,459,1415,323,0,9,835,0,21,52,0,9,313,10,853,16,36,10,313,10,853,16,36,10,-9900,99,-9900,99,-9900,99,0.7,2,0.046,2,0.026,2,0.314,1,0.20,0
2000-01-06,11:00,63.3,148.0,635,1415,476,0,9,921,0,21,62,0,9,465,10,933,16,46,10,465,10,933,16,46,10,-9900,99,-9900,99,-9900,99,0.7,2,0.046,2,0.026,2,0.314,1,0.20,0
2000-01-06,12:00,58.1,162.7,748,1415,564,0,9,946,0,21,64,0,9,565,10,971,16,52,10,565,10,971,16,52,10,-9900,99,-9900,99,-9900,99,0.7,2,0.046,2,0.026,2,0.314,1,0.20,0
2000-01-06,13:00,56.1,179.0,789,1415,600,0,9,957,0,21,66,0,9,603,10,983,16,55,10,603,10,983,16,55,10,-9900,99,-9900,99,-9900,99,0.7,2,0.046,2,0.026,2,0.314,1,0.20,0
2000-01-06,14:00,57.7,195.4,757,1415,564,0,9,936,0,21,63,0,9,574,10,974,16,53,10,574,10,974,16,53,10,-9900,99,-9900,99,-9900,99,0.7,2,0.046,2,0.026,2,0.314,1,0.20,0
2000-01-06,15:00,62.5,210.3,653,1415,466,0,9,887,0,21,57,0,9,482,10,942,16,47,10,482,10,942,16,47,10,-9900,99,-9900,99,-9900,99,0.7,2,0.046,2,0.026,2,0.314,1,0.20,0
2000-01-06,16:00,70.0,223.1,484,1415,338,0,9,843,0,21,50,0,9,335,10,869,16,38,10,335,10,869,16,38,10,-9900,99,-9900,99,-9900,99,0.7,2,0.046,2,0.026,2,0.314,1,0.20,0
2000-01-06,17:00,79.3,233.7,263,1415,161,0,9,628,0,21,44,0,9,155,10,698,16,25,10,155,10,698,16,25,10,-9900,99,-9900,99,-9900,99,0.6,2,0.046,2,0.026,2,0.314,1,0.20,0
2000-01-06,18:00,87.2,240.8,38,790,12,1,9,166,1,21,3,1,9,16,10,215,16,6,10,16,10,215,16,6,10,-9900,99,-9900,99,-9900,99,0.6,2,0.046,2,0.026,2,0.314,1,0.20,0
2000-01-06,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,2,0.046,2,0.026,2,0.314,1,0.20,0
2000-01-06,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,2,0.046,2,0.026,2,0.314,1,0.20,0
2000-01-06,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,2,0.046,2,0.026,2,0.314,1,0.20,0
2000-01-06,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,2,0.046,2,0.026,2,0.314,1,0.20,0
2000-01-06,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,2,0.046,2,0.026,2,0.314,1,0.20,0
2000-01-06,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,2,0.046,2,0.026,2,0.314,1,0.20,0
2000-01-07,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,2,0.046,2,0.026,2,0.310,1,0.20,0
2000-01-07,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,2,0.046,2,0.026,2,0.310,1,0.20,0
2000-01-07,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,2,0.046,2,0.026,2,0.310,1,0.20,0
2000-01-07,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,2,0.046,2,0.026,2,0.310,1,0.20,0
2000-01-07,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,2,0.046,2,0.026,2,0.310,1,0.20,0
2000-01-07,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,2,0.046,2,0.026,2,0.310,1,0.20,0
2000-01-07,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,2,0.046,2,0.026,2,0.310,1,0.20,0
2000-01-07,8:00,87.8,118.6,23,601,7,1,9,135,1,21,2,1,9,8,10,118,16,4,10,8,10,118,16,4,10,-9900,99,-9900,99,-9900,99,0.7,2,0.046,2,0.040,2,0.310,1,0.20,0
2000-01-07,9:00,80.5,125.0,233,1415,145,0,9,647,0,21,38,0,9,128,10,606,16,28,10,128,10,606,16,28,10,-9900,99,-9900,99,-9900,99,0.7,2,0.046,2,0.040,2,0.310,1,0.20,0
2000-01-07,10:00,71.0,135.4,460,1415,326,0,9,838,0,21,53,0,9,308,10,816,16,43,10,308,10,816,16,43,10,-9900,99,-9900,99,-9900,99,0.7,2,0.046,2,0.040,2,0.310,1,0.20,0
2000-01-07,11:00,63.3,147.8,636,1415,450,0,9,832,0,21,75,0,9,455,10,892,16,54,10,461,10,904,16,54,10,-9900,99,-9900,99,-9900,99,0.7,2,0.046,2,0.040,2,0.310,1,0.20,0
2000-01-07,12:00,58.0,162.5,750,1415,555,0,9,926,0,21,64,0,9,467,10,684,16,105,10,560,10,942,16,61,10,-9900,99,-9900,99,-9900,99,0.8,2,0.046,2,0.040,2,0.310,1,0.20,0
2000-01-07,13:00,56.0,178.9,792,1415,589,0,9,933,0,21,67,0,9,550,10,785,16,111,10,597,10,952,16,64,10,-9900,99,-9900,99,-9900,99,0.8,2,0.046,2,0.040,2,0.310,1,0.20,0
2000-01-07,14:00,57.5,195.3,760,1415,584,0,9,961,0,21,68,0,9,534,10,881,16,61,10,567,10,941,16,62,10,-9900,99,-9900,99,-9900,99,0.9,2,0.046,2,0.040,2,0.310,1,0.20,0
2000-01-07,15:00,62.4,210.3,656,1415,494,0,9,928,0,21,64,0,9,474,10,903,16,55,10,474,10,903,16,55,10,-9900,99,-9900,99,-9900,99,1.0,2,0.046,2,0.040,2,0.310,1,0.20,0
2000-01-07,16:00,69.8,223.1,488,1415,337,0,9,837,0,21,48,0,9,328,10,823,16,44,10,328,10,823,16,44,10,-9900,99,-9900,99,-9900,99,1.0,2,0.046,2,0.040,2,0.310,1,0.20,0
2000-01-07,17:00,79.1,233.7,267,1415,160,0,9,594,0,21,48,0,9,151,10,639,16,31,10,151,10,639,16,31,10,-9900,99,-9900,99,-9900,99,1.1,2,0.046,2,0.040,2,0.310,1,0.20,0
2000-01-07,18:00,87.2,240.9,40,814,12,1,9,161,1,21,3,1,9,15,10,173,16,7,10,15,10,173,16,7,10,-9900,99,-9900,99,-9900,99,1.1,2,0.046,2,0.040,2,0.310,1,0.20,0
2000-01-07,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,2,0.046,2,0.040,2,0.310,1,0.20,0
2000-01-07,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,2,0.046,2,0.040,2,0.310,1,0.20,0
2000-01-07,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,2,0.046,2,0.040,2,0.310,1,0.20,0
2000-01-07,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,2,0.046,2,0.040,2,0.310,1,0.20,0
2000-01-07,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.046,2,0.040,2,0.310,1,0.20,0
2000-01-07,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,2,0.046,2,0.040,2,0.310,1,0.20,0
2000-01-08,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,2,0.046,2,0.040,2,0.303,1,0.20,0
2000-01-08,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,2,0.046,2,0.040,2,0.303,1,0.20,0
2000-01-08,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,2,0.046,2,0.040,2,0.303,1,0.20,0
2000-01-08,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,2,0.046,2,0.040,2,0.303,1,0.20,0
2000-01-08,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,2,0.046,2,0.040,2,0.303,1,0.20,0
2000-01-08,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,2,0.046,2,0.040,2,0.303,1,0.20,0
2000-01-08,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.046,2,0.040,2,0.303,1,0.20,0
2000-01-08,8:00,87.8,118.4,23,601,7,1,9,135,1,21,2,1,9,9,10,160,16,3,10,9,10,160,16,3,10,-9900,99,-9900,99,-9900,99,1.0,2,0.046,2,0.023,2,0.303,1,0.20,0
2000-01-08,9:00,80.5,124.8,233,1415,144,0,9,645,0,21,37,0,9,132,10,665,16,23,10,132,10,665,16,23,10,-9900,99,-9900,99,-9900,99,0.9,2,0.046,2,0.023,2,0.303,1,0.20,0
2000-01-08,10:00,71.0,135.2,461,1415,326,0,9,837,0,21,53,0,9,313,24,855,27,35,24,313,10,855,16,35,10,-9900,99,-9900,99,-9900,99,0.9,2,0.046,2,0.023,2,0.303,1,0.20,0
2000-01-08,11:00,63.2,147.7,638,1415,479,0,9,922,0,21,63,0,9,467,10,936,16,45,10,467,10,936,16,45,10,-9900,99,-9900,99,-9900,99,0.8,2,0.046,2,0.023,2,0.303,1,0.20,0
2000-01-08,12:00,57.9,162.4,752,1415,577,0,9,959,0,21,67,0,9,565,10,969,16,51,10,565,10,969,16,51,10,-9900,99,-9900,99,-9900,99,0.9,2,0.046,2,0.023,2,0.303,1,0.20,0
2000-01-08,13:00,55.8,178.7,794,1415,614,0,9,970,0,21,69,0,9,602,10,977,16,53,10,602,10,977,16,53,10,-9900,99,-9900,99,-9900,99,1.0,2,0.046,2,0.023,2,0.303,1,0.20,0
2000-01-08,14:00,57.4,195.2,763,1415,586,0,9,962,0,21,67,0,9,572,10,966,16,51,10,572,10,966,16,51,10,-9900,99,-9900,99,-9900,99,1.1,2,0.046,2,0.023,2,0.303,1,0.20,0
2000-01-08,15:00,62.2,210.3,660,1415,496,0,9,889,0,21,81,0,9,480,10,932,16,46,10,480,10,932,16,46,10,-9900,99,-9900,99,-9900,99,1.2,2,0.046,2,0.023,2,0.303,1,0.20,0
2000-01-08,16:00,69.6,223.1,492,1415,313,0,9,702,0,21,69,0,9,314,10,800,16,36,10,335,10,860,16,36,10,-9900,99,-9900,99,-9900,99,1.3,2,0.046,2,0.023,2,0.303,1,0.20,0
2000-01-08,17:00,79.0,233.7,271,1415,168,0,9,578,0,21,57,0,9,151,10,659,16,25,10,158,10,696,16,25,10,-9900,99,-9900,99,-9900,99,1.4,2,0.046,2,0.023,2,0.303,1,0.20,0
2000-01-08,18:00,87.1,241.0,42,837,13,1,9,161,1,21,4,1,9,16,10,205,16,6,10,18,10,233,16,6,10,-9900,99,-9900,99,-9900,99,1.5,2,0.046,2,0.023,2,0.303,1,0.20,0
2000-01-08,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,2,0.046,2,0.023,2,0.303,1,0.20,0
2000-01-08,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,2,0.046,2,0.023,2,0.303,1,0.20,0
2000-01-08,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,2,0.046,2,0.023,2,0.303,1,0.20,0
2000-01-08,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,2,0.046,2,0.023,2,0.303,1,0.20,0
2000-01-08,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,2,0.046,2,0.023,2,0.303,1,0.20,0
2000-01-08,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,2,0.046,2,0.023,2,0.303,1,0.20,0
2000-01-09,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,2,0.046,2,0.023,2,0.293,1,0.20,0
2000-01-09,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,2,0.046,2,0.023,2,0.293,1,0.20,0
2000-01-09,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,2,0.046,2,0.023,2,0.293,1,0.20,0
2000-01-09,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.046,2,0.023,2,0.293,1,0.20,0
2000-01-09,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,2,0.046,2,0.023,2,0.293,1,0.20,0
2000-01-09,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,2,0.046,2,0.023,2,0.293,1,0.20,0
2000-01-09,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,2,0.046,2,0.023,2,0.293,1,0.20,0
2000-01-09,8:00,87.8,118.3,23,601,7,1,9,136,1,21,2,1,9,6,10,53,16,4,10,6,10,53,16,4,10,-9900,99,-9900,99,-9900,99,1.1,2,0.046,2,0.082,2,0.293,1,0.20,0
2000-01-09,9:00,80.5,124.7,233,1415,147,0,9,651,0,21,39,0,9,117,10,468,16,39,10,117,10,468,16,39,10,-9900,99,-9900,99,-9900,99,1.1,2,0.046,2,0.082,2,0.293,1,0.20,0
2000-01-09,10:00,70.9,135.0,462,1415,329,0,9,841,0,21,54,0,9,293,10,713,16,60,10,293,10,713,16,60,10,-9900,99,-9900,99,-9900,99,1.0,2,0.046,2,0.082,2,0.293,1,0.20,0
2000-01-09,11:00,63.1,147.5,639,1415,480,0,9,922,0,21,63,0,9,447,10,821,16,76,10,447,10,821,16,76,10,-9900,99,-9900,99,-9900,99,0.9,2,0.046,2,0.082,2,0.293,1,0.20,0
2000-01-09,12:00,57.8,162.2,754,1415,579,0,9,959,0,21,68,0,9,548,10,867,16,86,10,548,10,867,16,86,10,-9900,99,-9900,99,-9900,99,1.0,2,0.046,2,0.082,2,0.293,1,0.20,0
2000-01-09,13:00,55.7,178.6,797,1415,616,0,9,971,0,21,69,0,9,585,10,880,16,90,10,585,10,880,16,90,10,-9900,99,-9900,99,-9900,99,1.1,2,0.046,2,0.082,2,0.293,1,0.20,0
2000-01-09,14:00,57.2,195.2,766,1415,589,0,9,962,0,21,68,0,9,556,10,866,16,87,10,556,10,866,16,87,10,-9900,99,-9900,99,-9900,99,1.1,2,0.046,2,0.082,2,0.293,1,0.20,0
2000-01-09,15:00,62.0,210.2,663,1415,500,0,9,931,0,21,63,0,9,443,10,777,16,79,10,463,10,822,16,78,10,-9900,99,-9900,99,-9900,99,1.2,2,0.046,2,0.082,2,0.293,1,0.20,0
2000-01-09,16:00,69.5,223.1,495,1415,357,0,9,860,0,21,56,0,9,286,10,630,16,66,10,318,10,728,16,63,10,-9900,99,-9900,99,-9900,99,1.3,2,0.046,2,0.082,2,0.293,1,0.20,0
2000-01-09,17:00,78.8,233.8,275,1415,153,0,9,499,0,21,56,0,9,138,10,470,16,47,10,144,10,520,16,43,10,-9900,99,-9900,99,-9900,99,1.4,2,0.046,2,0.082,2,0.293,1,0.20,0
2000-01-09,18:00,87.0,241.1,44,837,12,1,9,142,1,21,4,1,9,14,10,83,16,9,10,14,10,97,16,9,10,-9900,99,-9900,99,-9900,99,1.5,2,0.046,2,0.082,2,0.293,1,0.20,0
2000-01-09,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,2,0.046,2,0.082,2,0.293,1,0.20,0
2000-01-09,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,2,0.046,2,0.082,2,0.293,1,0.20,0
2000-01-09,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,2,0.046,2,0.082,2,0.293,1,0.20,0
2000-01-09,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,2,0.046,2,0.082,2,0.293,1,0.20,0
2000-01-09,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,2,0.046,2,0.082,2,0.293,1,0.20,0
2000-01-09,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,2,0.046,2,0.082,2,0.293,1,0.20,0
2000-01-10,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,2,0.046,2,0.082,2,0.273,1,0.20,0
2000-01-10,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,2,0.046,2,0.082,2,0.273,1,0.20,0
2000-01-10,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,2,0.046,2,0.082,2,0.273,1,0.20,0
2000-01-10,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,2,0.046,2,0.082,2,0.273,1,0.20,0
2000-01-10,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,2,0.046,2,0.082,2,0.273,1,0.20,0
2000-01-10,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.046,2,0.082,2,0.273,1,0.20,0
2000-01-10,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,2,0.046,2,0.082,2,0.273,1,0.20,0
2000-01-10,8:00,87.8,118.1,23,601,7,1,9,136,1,21,2,1,9,9,10,155,16,3,10,9,10,155,16,3,10,-9900,99,-9900,99,-9900,99,1.3,2,0.046,2,0.024,2,0.273,1,0.20,0
2000-01-10,9:00,80.5,124.5,234,1415,148,0,9,652,0,21,40,0,9,132,10,656,16,23,10,132,10,656,16,23,10,-9900,99,-9900,99,-9900,99,1.3,2,0.046,2,0.024,2,0.273,1,0.20,0
2000-01-10,10:00,70.9,134.9,463,1415,331,0,9,842,0,21,55,0,9,312,10,846,16,36,10,312,10,846,16,36,10,-9900,99,-9900,99,-9900,99,1.2,2,0.046,2,0.024,2,0.273,1,0.20,0
2000-01-10,11:00,63.0,147.3,641,1415,481,0,9,923,0,21,62,0,9,466,10,927,16,46,10,466,10,927,16,46,10,-9900,99,-9900,99,-9900,99,1.1,2,0.046,2,0.024,2,0.273,1,0.20,0
2000-01-10,12:00,57.7,162.1,756,1415,575,0,9,954,0,21,65,0,9,567,11,964,16,52,11,567,10,964,16,52,10,-9900,99,-9900,99,-9900,99,1.1,2,0.046,2,0.024,2,0.273,1,0.20,0
2000-01-10,13:00,55.6,178.5,800,1415,619,0,9,972,0,21,69,0,9,607,11,977,16,54,11,607,10,977,16,54,10,-9900,99,-9900,99,-9900,99,1.1,2,0.046,2,0.024,2,0.273,1,0.20,0
2000-01-10,14:00,57.0,195.1,770,1415,592,0,9,963,0,21,68,0,9,580,10,970,16,53,10,580,10,970,16,53,10,-9900,99,-9900,99,-9900,99,1.0,2,0.046,2,0.024,2,0.273,1,0.20,0
2000-01-10,15:00,61.9,210.2,667,1415,503,0,9,931,0,21,64,0,9,490,10,940,16,47,10,490,10,940,16,47,10,-9900,99,-9900,99,-9900,99,1.0,2,0.046,2,0.024,2,0.273,1,0.20,0
2000-01-10,16:00,69.3,223.1,499,1415,359,0,9,840,0,21,62,0,9,346,10,872,16,38,10,346,10,872,16,38,10,-9900,99,-9900,99,-9900,99,1.0,2,0.046,2,0.024,2,0.273,1,0.20,0
2000-01-10,17:00,78.6,233.8,279,1415,153,0,9,486,0,21,57,0,9,167,10,714,16,26,10,167,10,714,16,26,10,-9900,99,-9900,99,-9900,99,0.9,2,0.046,2,0.024,2,0.273,1,0.20,0
2000-01-10,18:00,86.9,241.2,47,861,13,1,9,142,1,21,5,1,9,20,10,248,16,7,10,20,10,248,16,7,10,-9900,99,-9900,99,-9900,99,0.9,2,0.046,2,0.024,2,0.273,1,0.20,0
2000-01-10,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.046,2,0.024,2,0.273,1,0.20,0
2000-01-10,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,2,0.046,2,0.024,2,0.273,1,0.20,0
